source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban,Religion,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40 and above | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,16-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,18-19,1,3,1,3,0,0,0,1,1,1,0,0,0,1,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,20-21,13,1,13,1,1,0,1,0,4,1,3,0,4,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,22-23,18,3,18,3,4,0,1,1,6,1,6,1,1,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,24-25,33,4,33,4,3,1,3,0,10,1,12,2,5,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,26-27,36,9,36,7,6,1,8,0,11,3,9,2,2,1,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,28-29,43,1,43,1,6,0,7,1,18,0,8,0,4,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,30-31,23,0,23,0,5,0,5,0,10,0,2,0,1,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,32-33,13,0,13,0,3,0,2,0,4,0,4,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,34 +,8,1,8,1,2,1,2,0,4,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,Not stated,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,All ages,3,1,3,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,16-17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,18-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,20-21,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,22-23,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,24-25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,26-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,28-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,30-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,32-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,34 +,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Sikh,Not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,All ages,8,0,8,0,1,0,1,0,4,0,2,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,16-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,18-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,20-21,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,22-23,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,24-25,3,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,26-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,28-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,30-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,32-33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,34 +,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Buddhist,Not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,All ages,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,16-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,18-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,20-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,22-23,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,24-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,26-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,28-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,30-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,32-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,34 +,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Jain,Not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,All ages,3,1,3,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,16-17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,18-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,20-21,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,22-23,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,24-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,26-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,28-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,30-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,32-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,34 +,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Other religions and persuasions,Not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,All ages,8353156,11368550,8080622,9135188,946652,1160963,960784,1159540,2026464,2393137,1800029,2016580,1251453,1276314,839282,842426,255958,286228
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,Less than 10,60561,163300,58875,128410,11,35,39,259,778,22773,14981,33586,15422,30747,27613,40940,31,70
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,10-11,1177,14618,1087,8886,2,16,8,425,94,1759,360,1578,285,1602,336,3481,2,25
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,12-13,1432,103930,1019,55266,3,138,15,569,99,4457,299,11695,241,15447,362,22935,0,25
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,14-15,5017,495116,3359,310829,43,6090,79,12937,451,52407,774,83079,648,72114,1361,84070,3,132
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,16-17,18291,1226943,14307,890681,460,63816,760,80943,2356,214424,3028,222943,2605,162755,5091,145460,7,340
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,18-19,115957,2610935,103957,2072614,4457,240772,6769,270231,18812,542780,23479,482683,20105,314287,30291,220983,44,878
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,20-21,457660,2307478,427015,1856433,23577,251080,33907,255673,87080,490946,104670,423720,81885,267820,95738,166353,158,841
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,22-23,823271,1676810,793000,1461762,65611,234064,73126,210522,180536,422975,200858,329959,149676,183924,122964,79676,229,642
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,24-25,1452479,1167400,1395422,1006416,135075,168488,138295,146091,326976,305721,339264,218252,265447,121678,189893,45750,472,436
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,26-27,1393472,589937,1363583,525303,183417,92790,171371,83020,365436,167166,317062,108040,215138,56848,110667,17233,492,206
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,28-29,1406609,307236,1376391,264723,193369,44909,188581,45620,378754,83591,303535,53332,206245,28477,105422,8686,485,108
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,30-31,1109196,163468,1078845,129602,147178,21977,157768,23875,301358,40967,234737,25481,153965,12804,83472,4436,367,62
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,32-33,605743,73104,594043,61273,89207,13097,91547,12102,179805,19430,127689,10880,71493,4347,34080,1393,222,24
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,34 +,632913,103853,616467,80608,104242,23691,98519,17273,183929,23741,129293,11352,68298,3464,31992,1030,194,57
C-05_All_India,C1705,32,000,Total,State - KERALA,All religious communities,Not stated,269378,364422,253252,282382,0,0,0,0,0,0,0,0,0,0,0,0,253252,282382
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,All ages,4801070,6392247,4632463,5010158,540346,623469,546752,617789,1180562,1309008,1049880,1123458,712185,715233,455521,462702,147217,158499
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,Less than 10,33487,83592,32499,63711,7,17,22,93,369,8191,7696,16807,8606,16256,15784,22311,15,36
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,10-11,680,5351,629,2914,0,5,2,105,54,526,181,617,183,472,209,1178,0,11
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,12-13,743,38557,529,16399,3,37,11,184,53,1420,150,2477,140,3313,172,8956,0,12
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,14-15,2315,176038,1465,91113,15,698,40,2253,242,11318,315,18953,289,21264,562,36580,2,47
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,16-17,8147,514157,5914,328069,198,12126,352,18071,1113,61342,1373,83644,1023,75345,1852,77426,3,115
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,18-19,47809,1377416,41244,1040424,2148,89816,2881,110909,7786,260690,9429,269117,7882,182882,11101,126564,17,446
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,20-21,201783,1402093,184935,1102539,10882,136465,13603,143726,37161,296278,47956,264905,35789,163726,39474,96892,70,547
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,22-23,380995,1057308,364059,911193,27141,147035,28246,131868,80609,267208,99249,205680,71213,112715,57501,46269,100,418
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,24-25,727736,730406,693659,620352,56652,107884,59890,91789,161837,188956,180892,131271,136337,73227,97804,26945,247,280
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,26-27,777555,370815,758567,325886,91567,59877,88940,52742,203820,103548,183728,64878,125039,34657,65225,10053,248,131
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,28-29,853467,197973,833766,167869,113520,29421,112435,29553,229990,52708,185503,33072,127008,17831,65010,5205,300,79
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,30-31,731384,110394,710347,85963,98285,15051,104579,16109,198835,26947,153344,16645,100603,8405,54457,2765,244,41
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,32-33,426683,50795,418292,42045,63675,9122,64608,8434,126462,13326,89144,7402,50299,2838,23936,906,168,17
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,34 +,452969,72107,440906,55405,76253,15915,71143,11953,132231,16550,90920,7990,47774,2302,22434,652,151,43
C-05_All_India,C1705,32,000,Total,State - KERALA,Hindu,Not stated,155317,205245,145652,156276,0,0,0,0,0,0,0,0,0,0,0,0,145652,156276
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,All ages,1863701,2881260,1827534,2392278,252087,361264,246248,357146,445278,647130,374755,493149,271885,292015,177708,170452,59573,71122
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,Less than 10,15389,55379,15103,45566,1,18,8,155,341,13278,5145,12585,3929,9731,5668,9781,11,18
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,10-11,313,8528,286,5519,2,8,5,312,30,1169,126,843,49,1051,72,2124,2,12
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,12-13,505,61767,364,37477,0,99,4,372,40,2952,117,9020,63,11961,140,13060,0,13
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,14-15,2129,295924,1573,208991,27,5346,36,10549,193,40509,391,62948,312,49113,613,40445,1,81
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,16-17,7770,619759,6891,508234,246,50918,374,61617,1148,148015,1488,131150,1383,75534,2250,40798,2,202
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,18-19,51648,907170,49436,788185,2045,136825,3599,141511,9905,234778,12510,156380,10267,80929,11085,37424,25,338
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,20-21,187191,474225,181582,405030,11076,85876,18181,77741,42273,112839,44648,70684,33199,38759,32142,18971,63,160
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,22-23,304462,196174,299437,176295,33178,45272,38407,35228,77134,51290,68956,27074,49218,13184,32454,4172,90,75
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,24-25,458845,95451,449932,80919,64098,19161,61451,15387,111302,23522,91913,13015,73273,7264,47741,2526,154,44
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,26-27,314040,33394,310917,29190,64542,7206,52674,5911,83047,8819,57168,4427,37255,2273,16090,542,141,12
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,28-29,226005,18370,223297,15296,42849,3768,36996,3405,59113,4268,42326,2413,28927,1141,13008,297,78,4
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,30-31,130009,12370,127491,9094,18457,2043,19188,2064,32260,2615,26667,1442,20247,698,10628,225,44,7
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,32-33,46088,4868,45496,4061,7080,1366,7028,1000,12940,1021,9975,461,6082,176,2375,34,16,3
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,34 +,57869,10691,56794,8273,8486,3358,8297,1894,15552,2055,13325,707,7681,201,3442,53,11,5
C-05_All_India,C1705,32,000,Total,State - KERALA,Muslim,Not stated,61438,87190,58935,70148,0,0,0,0,0,0,0,0,0,0,0,0,58935,70148
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,All ages,1666448,2064034,1599779,1707669,151657,172850,165412,181611,396275,431289,371988,395431,265252,266347,204639,207290,44556,52851
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,Less than 10,11481,23676,11081,18642,3,0,8,9,65,1195,2064,4057,2841,4666,6098,8703,2,12
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,10-11,175,695,164,424,0,3,1,5,10,56,49,112,52,78,52,169,0,1
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,12-13,180,3423,125,1306,0,1,0,11,5,73,32,181,38,156,50,884,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,14-15,555,22408,305,10283,1,38,2,102,13,512,65,1095,45,1646,179,6889,0,1
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,16-17,2316,91006,1456,53002,12,667,27,1125,85,4744,160,7859,190,11654,981,26933,1,20
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,18-19,16202,320782,13013,239603,239,13562,265,17260,1056,46212,1490,56200,1928,49795,8034,56494,1,80
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,20-21,67658,425439,59579,344244,1535,28049,2030,33524,7418,80630,11858,87112,12746,64726,23969,50079,23,124
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,22-23,136132,419042,127889,370462,5103,41032,6289,42835,22372,103436,32276,96357,28976,57636,32838,29029,35,137
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,24-25,262974,338275,249064,302260,13980,40863,16629,38496,53111,92391,65860,73393,55397,40850,44023,16161,64,106
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,26-27,298996,184043,291298,168710,26793,25378,29296,24103,77836,54333,75602,38445,52484,19796,29191,6596,96,59
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,28-29,324399,89947,316671,80719,36515,11542,38737,12529,88929,26362,75154,17697,50001,9414,27235,3153,100,22
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,30-31,245476,40207,238766,34127,30068,4807,33610,5615,69656,11278,54296,7319,32842,3665,18228,1430,66,13
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,32-33,131622,17200,128931,14968,18187,2567,19686,2626,40017,5026,28312,2982,14985,1315,7708,448,36,4
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,34 +,120583,20715,117333,16655,19221,4341,18832,3371,35702,5041,24770,2622,12727,950,6053,322,28,8
C-05_All_India,C1705,32,000,Total,State - KERALA,Christian,Not stated,47699,67176,44104,52264,0,0,0,0,0,0,0,0,0,0,0,0,44104,52264
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,All ages,1083,956,1046,757,115,127,120,133,293,195,249,138,139,75,73,50,57,39
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,Less than 10,11,15,9,12,0,0,0,0,0,5,3,2,2,2,4,3,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,12-13,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,14-15,1,23,0,11,0,1,0,3,0,2,0,1,0,0,0,4,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,16-17,2,67,2,37,0,3,0,5,0,10,0,9,1,7,1,3,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,18-19,20,158,20,124,0,20,3,17,6,32,5,26,3,18,3,11,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,20-21,76,225,69,169,5,24,6,31,21,52,19,31,13,15,5,16,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,22-23,130,166,127,147,13,25,8,24,41,42,37,34,20,17,8,5,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,24-25,213,118,210,104,15,25,16,21,65,24,60,23,30,9,24,2,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,26-27,179,66,174,59,34,15,27,16,49,15,36,8,20,5,8,0,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,28-29,146,28,141,25,17,6,18,5,40,7,32,3,25,1,9,3,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,30-31,109,16,105,15,13,4,20,8,28,3,22,0,14,0,7,0,1,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,32-33,65,8,64,7,8,2,10,3,19,0,19,1,6,0,2,1,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,34 +,71,9,69,6,10,2,12,0,24,3,16,0,5,1,2,0,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Sikh,Not stated,60,51,56,39,0,0,0,0,0,0,0,0,0,0,0,0,56,39
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,All ages,846,1151,798,881,132,166,132,149,176,206,142,154,81,73,79,87,56,46
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,Less than 10,7,19,7,10,0,0,0,0,0,3,4,3,0,1,3,3,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,10-11,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,12-13,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,14-15,2,29,2,15,0,1,0,2,0,2,0,1,0,3,2,6,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,16-17,8,77,6,46,0,3,2,4,3,11,0,9,1,5,0,14,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,18-19,15,221,11,140,1,19,2,25,1,26,1,30,3,15,3,24,0,1
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,20-21,50,219,40,163,7,27,3,31,5,40,10,31,6,18,9,16,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,22-23,83,194,81,168,6,40,9,33,23,41,20,34,18,8,5,12,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,24-25,127,158,116,141,18,33,16,22,27,42,21,22,13,14,21,8,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,26-27,122,72,121,68,17,22,32,12,32,19,20,10,14,3,6,2,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,28-29,148,46,143,43,31,11,25,10,33,8,31,9,11,5,12,0,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,30-31,113,21,106,20,22,5,21,6,28,7,16,1,10,1,9,0,0,0
C-05_All_India,C1705,32,000,Total,State - KERALA,Buddhist,32-33,59,10,59,9,14,2,13,2,14,3,10,2,3,0,5,0,0,0
